"","totphys_3m","totnonphys_3m","totwork_3m","totschool_3m","totother_3m","tothome_3m","totcon_all_3m","AGE_I","GENDER_I","INCOME_I","RACE_ETHNICITY_I","totphys","totnonphys","totwork","totschool","totother","tothome","totcon_all","WTFinal_US_M3_AbIGg"
"2883",4,188,188,0,0,4,192,5,2,1,2,17,106,117,0,2,4,123,2205.28184175948
"2884",0,2,0,0,0,2,2,6,2,4,2,0,1,0,0,1,0,1,5157.22252003931
"2885",15,8,23,0,0,0,23,4,2,3,3,0,0,0,0,0,0,0,22070.2038885602
"2886",2,1,1,0,0,2,3,4,2,3,2,2,1,0,0,1,2,3,1975.02305778553
"2887",3,0,0,0,0,3,3,3,1,1,2,4,0,0,0,0,4,4,30182.81239633
"2888",2,1,0,1,0,2,3,2,2,3,2,2,0,0,0,0,2,2,5585.41997029437
"2889",3,1,0,0,2,2,4,5,2,5,2,202,0,0,0,0,202,202,19428.2536085592
"2890",0,6,0,0,6,0,6,2,2,4,3,3,4,0,0,4,3,7,36618.7030848179
"2891",0,2,0,0,0,2,2,6,1,8,2,0,0,0,0,0,0,0,14576.2495696984
"2892",5,6,0,0,8,3,11,5,2,6,2,1,1,0,0,1,1,2,2979.90376562348
"2893",4,0,0,0,0,4,4,4,1,1,2,3,0,0,0,0,3,3,44741.2802951629
"2894",2,5,5,0,0,2,7,4,2,5,2,2,40,40,0,0,2,42,6408.16442126893
"2895",1,2,0,0,0,3,3,4,1,4,2,10,2,0,0,11,1,12,48357.3184291685
"2896",89,70,10,147,0,2,159,5,2,5,2,3,64,6,52,3,6,67,3734.33375879466
"2897",2,2,0,0,0,4,4,3,2,3,2,4,4,0,0,6,2,8,4136.58145763622
"2898",43,12,0,0,41,14,55,6,1,6,2,0,0,0,0,0,0,0,72935.5127293141
"2899",2,1,0,0,2,1,3,3,1,6,2,0,0,0,0,0,0,0,8932.87842519604
"2900",2,2,0,0,4,0,4,5,1,5,2,1,0,0,0,0,1,1,50460.609773186
"2901",5,15,16,0,0,4,20,3,2,4,2,4,0,0,0,0,4,4,3878.55205937165
"2902",1,0,0,0,0,1,1,4,2,4,2,1,1,0,0,0,2,2,8615.49512480105
"2903",0,3,0,0,0,3,3,3,2,4,3,3,0,0,0,0,3,3,13527.8950308406
"2904",2,0,0,0,0,2,2,5,2,8,2,0,12,10,0,0,2,12,18812.4578126086
"2905",0,0,0,0,0,0,0,2,2,4,3,0,0,0,0,0,0,0,9816.16406813649
"2906",1,0,0,0,0,1,1,5,2,4,2,11,0,0,0,9,2,11,1946.60318649901
"2907",26,29,5,20,0,30,55,5,1,7,2,28,21,35,0,12,2,49,6066.85637332598
"2908",1,7,5,0,0,3,8,2,2,3,2,0,5,5,0,0,0,5,4661.23020307171
"2909",115,0,15,0,100,0,115,6,1,7,2,0,5,0,0,5,0,5,19417.4971289048
"2910",0,0,0,0,0,0,0,4,1,7,2,1,17,16,0,0,2,18,2675.32475550502
"2911",1,0,0,0,0,1,1,2,1,2,3,1,0,0,0,0,1,1,19697.6246832096
"2912",3,11,9,0,0,5,14,3,1,6,3,4,2,0,0,1,5,6,7229.66381854717
"2913",1,0,0,0,0,1,1,5,2,3,2,0,0,0,0,0,0,0,5400.98557583817
"2914",1,1,0,0,1,1,2,3,2,4,2,0,0,0,0,0,0,0,1389.09954868951
"2915",4,0,4,0,0,0,4,2,1,3,4,12,0,0,4,4,4,12,2437.18377636681
"2916",0,2,0,0,2,0,2,6,2,2,2,0,0,0,0,0,0,0,844.092007552797
"2917",2,15,7,0,8,2,17,3,1,6,3,5,0,0,0,0,5,5,17864.8145785486
"2918",12,12,0,0,24,0,24,6,1,6,2,1,0,0,0,0,1,1,4779.22249081635
"2919",1,2,0,0,2,1,3,2,2,3,3,1,1,1,0,0,1,2,5216.97029254089
"2920",0,43,12,0,30,1,43,3,2,4,3,0,3,0,0,2,1,3,15522.7100464635
"2921",0,0,0,0,0,0,0,4,2,5,3,1,1,0,0,2,0,2,4586.73515001083
"2922",1,2,0,0,0,3,3,6,2,5,3,1,1,0,0,1,1,2,4385.78254974836
"2923",4,6,0,0,2,8,10,6,2,2,2,1,3,0,0,3,1,4,844.092007552797
"2924",5,2,0,0,3,4,7,3,2,3,2,3,10,0,0,10,3,13,1555.6101016199
"2925",1,0,0,0,0,1,1,3,2,4,2,0,0,0,0,0,0,0,1383.1130318474
"2926",15,1,0,0,1,15,16,5,2,8,3,5,12,0,0,12,5,17,23149.9536266236
"2927",1,5,0,0,5,1,6,5,2,4,2,1,0,0,0,0,1,1,1344.22680289325
"2928",1,15,12,0,2,2,16,4,2,5,2,3,2,1,0,3,1,5,3117.19808238121
"2929",2,0,0,0,0,2,2,5,2,5,2,3,0,0,0,1,2,3,1091.30071283652
"2930",0,1,0,0,0,1,1,6,2,4,2,0,1,0,0,0,1,1,945.306954963276
"2931",1,4,0,0,2,3,5,4,2,3,3,3,5,0,0,7,1,8,1846.4935559516
"2932",172,0,50,5,115,2,172,3,2,3,3,63,127,0,0,184,6,190,3736.41324661783
"2933",1,0,1,0,0,0,1,3,2,7,1,1,3,0,0,1,3,4,8719.88355483513
"2934",0,37,18,0,19,0,37,6,1,3,2,0,12,11,0,1,0,12,809.936213789201
"2935",0,0,0,0,0,0,0,5,2,3,2,0,1,0,0,1,0,1,809.936213789201
"2936",1,11,7,4,0,1,12,2,2,3,2,0,43,30,0,8,5,43,4598.32076675301
"2937",2,0,0,0,2,0,2,5,2,4,3,0,0,0,0,0,0,0,2429.3421131685
"2938",1,0,0,0,0,1,1,3,1,7,2,1,0,0,0,0,1,1,2571.98920464874
"2939",1,3,0,0,4,0,4,5,2,1,3,0,1,0,0,1,0,1,2088.97524851515
"2940",2,0,0,0,0,2,2,2,2,3,3,2,2,0,0,2,2,4,4353.74593592786
"2941",2,1,0,0,1,2,3,6,1,5,2,2,2,0,0,2,2,4,4494.22236362445
"2942",0,1,0,0,0,1,1,5,2,4,2,1,1,0,0,0,2,2,1344.22680289325
"2943",4,0,0,0,0,4,4,4,2,2,3,1,1,0,0,1,1,2,11388.4005754069
"2944",1,0,0,0,0,1,1,6,2,6,2,1,0,0,0,0,1,1,4646.94396526395
"2945",1,6,6,0,0,1,7,5,2,5,1,0,11,10,0,0,1,11,2224.21876113425
"2946",0,120,120,0,0,0,120,4,2,2,4,4,70,71,0,0,3,74,3121.51103168758
"2947",4,22,12,0,9,5,26,2,2,6,1,3,0,0,0,0,3,3,4835.80605268605
"2948",1,3,0,0,3,1,4,6,1,3,2,1,2,0,0,1,2,3,3030.16095126494
"2949",0,2,0,0,1,1,2,6,1,3,2,1,1,0,0,1,1,2,2228.96382577713
"2950",0,0,0,0,0,0,0,3,1,4,2,0,10,10,0,0,0,10,2570.07072566464
"2951",39,35,64,0,0,10,74,5,2,8,3,10,12,20,0,0,2,22,35067.2531625479
"2952",1,0,0,0,0,1,1,6,2,8,3,0,2,0,0,2,0,2,16543.8502099694
"2953",56,130,130,0,0,56,186,5,1,6,2,3,1,0,0,0,4,4,18893.8156987685
"2954",0,45,0,0,40,5,45,3,1,3,2,14,11,23,0,2,0,25,3186.67764187332
"2955",1,1,1,0,0,1,2,2,1,2,2,0,0,0,0,0,0,0,25847.2959857679
"2956",6,2,4,0,0,4,8,3,1,6,2,5,6,0,0,7,4,11,3354.33048346096
"2957",1,0,0,0,1,0,1,6,1,6,2,0,1,0,0,0,1,1,2907.55584950848
"2958",15,0,15,0,0,0,15,4,2,5,2,0,0,0,0,0,0,0,815.619257101333
"2959",1,0,0,0,0,1,1,5,1,8,2,1,3,0,0,3,1,4,2013.20535079887
"2960",16,16,30,0,0,2,32,3,1,8,2,1,12,0,0,12,1,13,7216.7657000393
"2961",2,0,0,0,0,2,2,6,2,3,2,25,20,0,0,45,0,45,809.936213789201
"2962",0,41,30,0,10,1,41,4,2,2,4,0,2,0,0,0,2,2,5156.73393582574
"2963",5,1,3,0,0,3,6,4,2,6,2,5,3,3,0,3,2,8,3198.74622121738
"2964",2,5,0,0,3,4,7,6,1,5,2,0,0,0,0,0,0,0,3411.24176558444
"2965",0,0,0,0,0,0,0,6,1,7,2,0,2,2,0,0,0,2,2296.38207255908
"2966",1,0,0,0,1,0,1,4,2,7,3,2,4,0,0,4,2,6,7543.42261672195
"2967",0,0,0,0,0,0,0,5,1,2,3,0,0,0,0,0,0,0,55117.4417543125
"2968",0,0,0,0,0,0,0,6,2,7,2,1,0,0,0,0,1,1,2061.05067827858
"2969",3,0,0,0,0,3,3,4,2,6,3,2,0,0,0,0,2,2,8485.50762813383
"2970",6,5,5,0,2,4,11,3,1,4,2,3,11,10,0,1,3,14,8294.13467626523
"2971",1,0,0,0,0,1,1,6,2,6,4,3,0,0,0,0,3,3,10408.5112397919
"2972",0,0,0,0,0,0,0,5,2,2,3,0,0,0,0,0,0,0,4559.18606565574
"2973",25,14,0,0,0,39,39,4,1,4,3,9,3,0,0,3,9,12,48340.415790912
"2974",0,0,0,0,0,0,0,4,2,3,2,0,0,0,0,0,0,0,8395.67161812398
"2975",0,1,0,0,1,0,1,6,2,3,3,1,0,0,0,1,0,1,2849.44262574763
"2976",0,0,0,0,0,0,0,3,2,4,3,3,0,0,0,0,3,3,5817.39763937198
"2977",0,0,0,0,0,0,0,6,2,5,3,8,0,0,0,0,8,8,2725.65573538179
"2978",15,15,20,0,0,10,30,5,2,4,4,52,40,49,0,40,3,92,4683.91376828936
"2979",3,8,8,0,0,3,11,2,2,6,3,2,5,0,0,0,7,7,24720.381484513
"2980",4,0,0,0,4,0,4,6,2,3,2,0,2,0,0,2,0,2,917.44111777314
"2981",6,0,3,0,0,3,6,4,2,6,2,2,4,2,0,0,4,6,1255.49144958028
"2982",1,0,0,0,1,0,1,6,1,5,3,0,0,0,0,0,0,0,11384.8882109609
"2983",2,3,0,0,3,2,5,6,1,5,2,2,4,0,0,4,2,6,6293.17810804723
"2984",3,14,17,0,0,0,17,2,1,5,2,0,2,0,0,2,0,2,1754.84520254156
"2985",0,3,0,0,3,0,3,6,2,3,2,5,4,0,0,6,3,9,1421.54643300212
"2986",0,4,0,0,0,4,4,1,2,4,3,4,10,0,10,0,4,14,63822.3546557397
"2987",9,2,0,0,5,6,11,2,2,3,3,6,5,0,0,10,1,11,57488.3507092257
"2988",2,1,0,0,3,0,3,6,2,4,3,0,0,0,0,0,0,0,33255.4906403711
"2989",5,6,0,0,6,5,11,6,2,6,3,2,2,0,0,1,3,4,6663.15347842967
"2990",0,0,0,0,0,0,0,3,1,3,2,3,2,0,0,5,0,5,12410.4284724372
"2991",5,4,0,0,5,4,9,5,2,3,2,7,0,0,0,3,4,7,1256.27481522938
"2992",0,0,0,0,0,0,0,5,2,3,2,3,52,45,0,10,0,55,5569.0673567847
"2993",12,0,0,0,12,0,12,2,1,3,3,155,3,147,0,0,11,158,45810.9652124565
"2994",0,80,30,0,50,0,80,4,1,4,2,4,10,10,0,0,4,14,20753.0167484407
"2995",3,0,0,0,3,0,3,2,1,4,2,0,4,0,0,1,3,4,7532.32708222695
"2996",5,32,35,0,2,0,37,6,1,3,3,2,2,4,0,0,0,4,16623.0668343844
"2997",16,1,5,0,10,2,17,3,2,5,3,1,0,0,0,0,1,1,11905.0275237154
"2998",0,1,0,0,0,1,1,4,2,2,3,2,1,0,0,1,2,3,3696.934333748
"2999",3,1,0,0,0,4,4,6,2,2,3,1,3,0,0,3,1,4,22179.5166261797
"3000",0,0,0,0,0,0,0,2,1,4,1,0,0,0,0,0,0,0,4549.30107824025
"3001",0,0,0,0,0,0,0,6,2,2,3,0,0,0,0,0,0,0,5158.97844202385
"3002",0,2,2,0,0,0,2,6,2,3,3,1,2,1,0,2,0,3,2840.97441088971
"3003",0,0,0,0,0,0,0,6,1,2,2,0,5,3,0,2,0,5,1633.93044542507
"3004",3,3,5,0,0,1,6,5,2,4,2,0,0,0,0,0,0,0,809.936213789201
"3005",0,977,896,0,70,11,977,2,2,1,2,8,2,2,0,0,8,10,3696.69180721368
"3006",1,3,0,0,3,1,4,5,2,4,2,1,1,0,0,1,1,2,1344.22680289325
"3007",1,0,0,0,0,1,1,1,1,3,3,0,0,0,0,0,0,0,115442.459157583
"3008",3,20,0,0,0,23,23,5,1,3,2,1,2,0,0,3,0,3,1074.12171658246
"3009",4,3,0,0,3,4,7,2,2,2,3,0,0,0,0,0,0,0,35047.5198439114
"3010",1,1,0,0,1,1,2,6,2,3,2,0,12,0,0,12,0,12,6111.52248453439
"3011",0,6,4,0,2,0,6,6,1,3,2,0,4,0,0,3,1,4,1212.482827595
"3012",0,0,0,0,0,0,0,5,2,3,3,0,2,0,0,2,0,2,5655.03870738317
"3013",0,0,0,0,0,0,0,5,1,3,3,0,0,0,0,0,0,0,58158.8003270232
"3014",0,1,0,0,0,1,1,5,2,2,5,0,1,0,0,0,1,1,1701.95374377819
"3015",3,57,58,0,0,2,60,5,1,4,2,4,3,0,0,6,1,7,809.936213789201
"3016",5,0,0,0,0,5,5,1,2,6,2,8,7,0,0,13,2,15,27954.8736377394
"3017",0,2,0,0,0,2,2,6,2,3,3,0,3,0,0,0,3,3,7959.7888166411
"3018",1,5,0,0,5,1,6,1,2,3,2,1,2,0,0,2,1,3,980.284060214716
"3019",7,1,0,0,1,7,8,4,2,3,3,0,0,0,0,0,0,0,8805.01663868901
"3020",0,0,0,0,0,0,0,5,1,2,3,0,0,0,0,0,0,0,4671.45877694907
"3021",4,4,0,0,8,0,8,5,1,2,2,0,1,0,0,1,0,1,2018.85211427955
"3022",3,5,0,0,5,3,8,5,2,6,2,4,1,0,0,0,5,5,16959.5267746324
"3023",2,80,80,0,0,2,82,5,2,2,2,0,69,65,0,0,4,69,1304.50941570974
"3024",1,6,5,0,1,1,7,3,2,4,3,0,0,0,0,0,0,0,2078.29316179665
"3025",4,2,2,0,0,4,6,1,1,4,2,5,3,1,0,3,4,8,25072.4663689705
"3026",6,3,0,0,4,5,9,4,2,8,2,3,6,0,0,9,0,9,3686.65286805293
"3027",16,12,0,0,28,0,28,3,2,3,3,2,9,0,0,11,0,11,1635.79693091739
"3028",2,1,0,0,1,2,3,3,2,2,2,4,0,0,0,0,4,4,809.936213789201
"3029",2,0,0,0,0,2,2,5,2,8,2,1,0,0,0,0,1,1,3124.58164167424
"3030",1,0,0,0,1,0,1,6,1,4,3,0,0,0,0,0,0,0,14388.347704914
"3031",5,10,11,0,4,0,15,4,2,3,2,0,9,8,0,1,0,9,1365.14748326617
"3032",1,2,0,0,0,3,3,6,2,6,3,0,1,0,0,0,1,1,52492.5441147993
"3033",0,1,0,0,0,1,1,6,2,2,2,2,1,0,0,3,0,3,1476.12662789969
"3034",0,0,0,0,0,0,0,6,2,1,3,4,0,0,0,0,4,4,3742.82587540224
"3035",3,6,4,0,2,3,9,3,2,6,2,10,6,13,0,0,3,16,1583.57036926142
"3036",0,64,0,0,0,64,64,5,2,2,3,0,0,0,0,0,0,0,26129.3256315573
"3037",3,1,0,0,0,4,4,6,1,5,2,3,4,0,0,4,3,7,839.852282534649
"3038",7,5,0,0,6,6,12,2,2,2,2,6,4,0,2,7,1,10,2545.52728661655
"3039",0,0,0,0,0,0,0,6,2,3,2,0,0,0,0,0,0,0,1425.7836977163
"3040",0,0,0,0,0,0,0,5,2,1,3,0,0,0,0,0,0,0,2095.20194706249
"3041",0,4,0,0,4,0,4,6,2,4,2,0,5,0,0,5,0,5,1265.61341844802
"3042",0,0,0,0,0,0,0,6,2,2,2,0,0,0,0,0,0,0,5959.57210986573
"3043",0,0,0,0,0,0,0,6,2,4,2,0,0,0,0,0,0,0,2525.77552259423
"3044",0,2,0,0,0,2,2,6,2,3,3,0,2,0,0,2,0,2,4204.50490169106
"3045",0,1,0,0,0,1,1,5,2,6,3,0,1,0,0,1,0,1,16765.7816319177
"3046",0,2,0,0,0,2,2,3,2,5,2,24,25,0,0,47,2,49,2045.27593046819
"3047",6,60,64,0,0,2,66,3,2,3,3,1,11,0,0,0,12,12,3736.41324661783
"3048",3,350,353,0,0,0,353,2,1,4,3,47,460,507,0,0,0,507,7691.28618322959
"3049",6,17,0,0,23,0,23,6,2,3,2,20,10,0,0,30,0,30,5085.12388155965
"3050",3,5,0,0,6,2,8,4,2,4,2,4,0,0,0,2,2,4,1586.03556140226
"3051",0,22,0,0,20,2,22,6,2,3,3,0,10,0,0,0,10,10,5607.27847920281
"3052",1,1,0,0,2,0,2,4,2,1,3,0,0,0,0,0,0,0,3960.65173512863
"3053",3,9,4,0,5,3,12,3,1,3,2,0,1,0,0,1,0,1,809.936213789201
"3054",0,2,0,0,0,2,2,6,2,2,3,0,0,0,0,0,0,0,5158.97844202385
"3055",2,0,0,0,0,2,2,6,2,6,3,2,0,0,0,0,2,2,6136.69255891378
"3056",1,0,0,0,0,1,1,5,2,1,3,0,0,0,0,0,0,0,2510.62107793144
"3057",7,28,0,27,4,4,35,1,1,1,2,18,18,30,0,0,6,36,4988.98957612779
"3058",1,0,0,0,0,1,1,6,1,4,3,1,0,0,0,0,1,1,18528.0617053015
"3059",192,0,185,0,7,0,192,3,2,4,3,0,20,0,20,0,0,20,3017.15328448418
"3060",5,14,17,0,0,2,19,3,2,2,2,16,20,33,0,0,3,36,1119.29095994322
"3061",3,0,0,0,3,0,3,3,1,1,3,6,0,0,0,2,4,6,20497.2582320299
"3062",0,41,22,0,19,0,41,3,2,4,2,15,7,22,0,0,0,22,2230.63828176706
"3063",2,0,0,0,2,0,2,6,1,6,2,1,1,0,0,0,2,2,4779.22249081635
"3064",0,38,3,35,0,0,38,1,1,1,2,2,2,0,0,4,0,4,4327.87931247498
"3065",0,7,0,0,4,3,7,6,1,6,2,1,5,0,0,5,1,6,4779.22249081635
"3066",0,19,18,0,0,1,19,2,2,2,2,15,0,12,0,3,0,15,1289.71263159508
"3067",0,30,0,0,30,0,30,6,2,3,3,3,1,0,0,1,3,4,2616.50682125367
"3068",3,11,0,0,13,1,14,6,2,4,2,1,6,6,0,1,0,7,2525.77552259423
"3069",31,26,0,0,56,1,57,5,2,8,2,2,9,0,0,10,1,11,4630.44276053959
"3070",2,3,0,0,1,4,5,6,2,2,2,1,1,0,0,1,1,2,5280.36692539586
"3071",0,0,0,0,0,0,0,5,1,1,3,0,0,0,0,0,0,0,3086.08825463809
"3072",0,0,0,0,0,0,0,6,1,4,2,2,1,0,0,1,2,3,5172.85562693867
"3073",12,20,19,0,10,3,32,3,2,5,2,12,9,9,8,1,3,21,3293.73198579866
"3074",0,0,0,0,0,0,0,5,2,8,2,2,4,0,0,3,3,6,6100.48798588587
"3075",64,0,32,0,0,32,64,5,2,4,2,4,10,0,0,10,4,14,3988.95615924279
"3076",0,7,7,0,0,0,7,4,2,3,2,0,3,0,3,0,0,3,2102.4941730349
"3077",1149,20,111,0,1015,43,1169,3,2,3,3,12,7,0,0,17,2,19,6867.5705860158
"3078",0,4,0,0,4,0,4,4,2,3,2,0,0,0,0,0,0,0,6372.55199157065
"3079",4,2,0,0,6,0,6,4,2,2,3,3,5,2,0,6,0,8,5379.32379834708
"3080",0,0,0,0,0,0,0,6,2,1,3,0,2,0,0,0,2,2,2363.79435228447
"3081",7,0,0,0,3,4,7,4,2,6,5,4,3,3,0,2,2,7,13876.3909169701
"3082",11,0,5,0,0,6,11,3,1,3,2,0,8,5,0,0,3,8,22724.3659267667
"3083",0,3,0,0,0,3,3,6,1,3,3,0,0,0,0,0,0,0,11871.2290414256
"3084",0,1,0,0,0,1,1,5,2,2,3,0,1,0,0,1,0,1,16357.6306959406
"3085",0,0,0,0,0,0,0,5,2,3,2,0,3,0,0,3,0,3,809.936213789201
"3086",3,6,0,8,0,1,9,1,1,3,3,1,1,0,0,0,2,2,25214.6101802479
"3087",14,20,0,0,21,13,34,6,2,2,3,0,0,0,0,0,0,0,29220.9366810094
"3088",7,7,0,0,14,0,14,6,2,2,2,4,3,0,0,0,7,7,809.936213789201
"3089",33,12,42,0,0,3,45,3,2,4,3,47,33,30,4,43,3,80,11609.738288601
"3090",0,0,0,0,0,0,0,1,2,3,1,10,9,0,8,10,1,19,3135.31009447317
"3091",44,39,0,0,0,83,83,5,1,2,2,40,11,21,0,0,30,51,7077.73304361715
"3092",0,1,0,0,0,1,1,6,2,3,2,8,3,0,0,11,0,11,1604.3976857467
"3093",3,0,0,0,0,3,3,4,2,5,3,4,3,0,0,0,7,7,20914.8434105052
"3094",0,1,0,0,0,1,1,2,1,3,1,0,4,0,0,0,4,4,3797.32023053592
"3095",8,8,0,0,0,16,16,4,1,6,1,3,1,0,0,1,3,4,15132.1281957612
"3096",0,0,0,0,0,0,0,5,2,4,2,0,45,0,0,45,0,45,3230.56356188171
"3097",1,1,0,0,0,2,2,2,1,1,1,4,0,0,0,2,2,4,22589.2993515187
"3098",22,54,48,24,0,4,76,2,2,7,2,53,1,50,0,1,3,54,22658.3150998654
"3099",5,0,0,0,0,5,5,2,1,2,1,4,0,0,0,0,4,4,24421.4475053145
"3100",0,3,0,0,3,0,3,6,2,4,2,1,2,0,0,3,0,3,3655.56648299206
"3101",3,4,0,0,3,4,7,3,1,7,2,3,6,8,0,0,1,9,10682.1552150019
"3102",5,0,0,0,0,5,5,5,2,4,1,5,0,0,0,0,5,5,33740.1397160233
